Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
SNEA.SG01NAC16P10A29,2015.03,-19,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2016.03,-20,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2017.03,5,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2018.03,13,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2019.03,-14,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2020.03,11,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2021.03,3,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2022.03,-4,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2023.03,-24,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A29,2024.03,-15,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,"Value of Change in Livestock - Pigs, Deer and Goat",,,,Dollar,6
SNEA.SG01NAC16P10A30,2007.03,736,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2008.03,737,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2009.03,738,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2010.03,766,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2011.03,848,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2012.03,871,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2013.03,866,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2014.03,760,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2015.03,953,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2016.03,810,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2017.03,1052,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2018.03,1010,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2019.03,1007,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2020.03,1075,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2021.03,1188,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2022.03,1313,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2023.03,1355,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A30,2024.03,993,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Sale of Live Animals,,,,Dollar,6
SNEA.SG01NAC16P10A31,2007.03,275,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2008.03,339,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2009.03,390,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2010.03,361,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2011.03,418,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2012.03,427,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2013.03,447,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2014.03,428,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2015.03,565,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2016.03,470,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2017.03,461,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2018.03,460,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2019.03,442,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2020.03,518,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2021.03,531,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2022.03,529,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2023.03,557,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A31,2024.03,552,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Non-Farm Income,,,,Dollar,6
SNEA.SG01NAC16P10A99,2007.03,14816,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2008.03,19509,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2009.03,17778,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2010.03,19575,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2011.03,22082,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2012.03,22973,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2013.03,21752,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2014.03,26606,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2015.03,22246,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2016.03,21240,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2017.03,24991,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2018.03,27399,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2019.03,28429,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2020.03,30290,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2021.03,31357,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2022.03,34898,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2023.03,34316,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P10A99,2024.03,32995,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Output,Total,,,,Dollar,6
SNEA.SG01NAC16P20A01,2007.03,715,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2008.03,696,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2009.03,705,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2010.03,732,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2011.03,809,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2012.03,832,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2013.03,776,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2014.03,727,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2015.03,803,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2016.03,757,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2017.03,986,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2018.03,963,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2019.03,973,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2020.03,984,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2021.03,980,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2022.03,1026,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2023.03,1084,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A01,2024.03,965,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Purchase of Livestock,,,,Dollar,6
SNEA.SG01NAC16P20A02,2007.03,1278,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2008.03,2098,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2009.03,2034,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2010.03,2043,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2011.03,2401,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2012.03,2563,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2013.03,2724,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2014.03,3186,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2015.03,3256,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2016.03,2899,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2017.03,2835,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2018.03,3195,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2019.03,3543,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2020.03,3713,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2021.03,4133,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2022.03,4651,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2023.03,4944,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A02,2024.03,4666,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Feed and Grazing,,,,Dollar,6
SNEA.SG01NAC16P20A03,2007.03,594,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2008.03,716,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2009.03,678,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2010.03,696,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2011.03,794,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2012.03,814,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2013.03,924,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2014.03,953,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2015.03,1011,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2016.03,919,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2017.03,976,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2018.03,1056,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2019.03,1101,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2020.03,1151,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2021.03,1174,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2022.03,1270,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2023.03,1324,REVISED,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A03,2024.03,1360,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Animal Health and Breeding,,,,Dollar,6
SNEA.SG01NAC16P20A04,2007.03,336,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2008.03,348,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2009.03,365,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2010.03,365,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2011.03,367,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2012.03,398,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2013.03,386,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2014.03,419,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2015.03,432,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2016.03,480,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2017.03,461,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2018.03,509,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2019.03,528,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2020.03,526,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2021.03,599,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
SNEA.SG01NAC16P20A04,2022.03,627,FINAL,"Series, GDP(P), Nominal, Actual, Agricultural commodity type",National Accounts - SNA 2008 - SNE,Intermediate Consumption,Weed and Pest Control,,,,Dollar,6
